event_slug,event_name,overview_url,split,league,region,day,group,game_id,source_url,source_scope,table_index,table_type,table_heading,row_number,legend,pick_rate_pct,avg_placement,win_rate_pct,top_5_rate_pct,top_7_conversion_rate_pct,fwr_pct,total_occurrences,composition,games_played,team,games,best_p,avg_p,kills,place_pts,total_pts,knocks,times_knocked,dmg_dealt,dmg_taken,dmg_diff,dmg_per_kill,ring_dmg,rez,rspn,k_per_d,ka_per_d,deaths,surv_time,avg_fastest_first_kill,top_1s,top_2s,top_3s,top_5s,top_10s,top_15s,top_20s,top_10_pct,t10_to_t5_pct,t5_to_t1_pct,assists,player,avg_time_to_first_kill,poi,avg_pick,wins,avg_points,avg_kills,picks,storm_point,world_s_edge,total,overall_max,storm_point_fastest,storm_point_fastest_avg,storm_point_avg,world_s_edge_fastest,world_s_edge_fastest_avg,world_s_edge_avg,overall_fastest,overall_fastest_avg,overall_avg,perk,pick_rate_pct_per_legend,number_of_picks,level_2_blue,level_3_purple,level_4_red,col_1,pv_rank,player_value,carry_value,absolute_pv,kills_per_game,damage_per_game,damage_ratio,rank,tv,broken_moon,broken_moon_fastest,broken_moon_fastest_avg,broken_moon_avg,e_district,e_district_fastest,e_district_fastest_avg,e_district_avg
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,26,,,,,,,,,,,Envy,43,1st,10,114,129,243,147,168,"80,403","92,101","-11,698",705.29,"4,995",38,13,0.84,1.67,136,40h 10m 1s,15m 3s,2,5,8,12,24,34,43,55.8%,50%,16.7%,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,27,,,,,,,,,,,VK GAMING,43,1st,9,128,132,260,182,204,"90,875","90,628",247,709.96,"15,072",67,15,0.91,1.73,141,40h 51m 39s,15m 47s,1,3,6,16,28,36,43,65.1%,57.1%,6.3%,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,28,,,,,,,,,,,DRAGONS,34,1st,11.4,62,77,139,105,120,"61,268","59,272","1,996",988.19,"3,220",19,4,0.6,1.12,104,30h 47m 19s,14m 17s,1,4,4,7,14,23,34,41.2%,50%,14.3%,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,29,,,,,,,,,,,Supernova,26,1st,13.8,38,35,73,59,89,"28,443","33,919","-5,476",748.5,"4,294",13,2,0.49,0.97,77,21h 11m 45s,16m 44s,1,1,2,2,4,14,26,15.4%,50%,50%,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,30,,,,,,,,,,,LG,43,1st,10.9,123,112,235,175,169,"104,425","97,311","7,114",848.98,"2,121",52,0,0.98,2.05,126,38h 22m 11s,13m 41s,1,4,7,11,19,32,43,44.2%,57.9%,9.1%,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,31,,,,,,,,,,,Team Burger,43,2nd,11.2,85,91,176,149,178,"85,321","86,584","-1,263",1003.78,"6,847",55,5,0.63,1.2,134,38h 32m 6s,13m 21s,0,2,5,6,21,34,43,48.8%,28.6%,0%,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,32,,,,,,,,,,,GHS Professional,34,1st,12.1,79,77,156,109,119,"59,548","65,692","-6,144",753.77,"3,215",25,2,0.78,1.64,101,28h 38m 2s,11m 52s,1,2,5,7,13,22,34,38.2%,53.8%,14.3%,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,33,,,,,,,,,,,Zero Tenacity,34,1st,10.8,79,85,164,109,135,"66,913","66,136",777,847,"5,245",33,11,0.74,1.44,107,30h 52m 35s,12m 53s,2,2,5,6,18,25,34,52.9%,33.3%,33.3%,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,34,,,,,,,,,,,REIGNITE,26,2nd,10.8,40,61,101,60,128,"40,571","50,180","-9,609",1014.28,"1,697",53,1,0.51,0.99,79,24h 12m 31s,14m 13s,0,2,4,5,11,20,26,42.3%,45.5%,0%,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,35,,,,,,,,,,,OrglessAndHungry,34,1st,10.7,112,82,194,139,136,"64,250","70,509","-6,259",573.66,"7,169",45,7,1.09,2.29,103,30h 50m 1s,11m 59s,2,2,4,5,17,26,34,50%,29.4%,40%,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,36,,,,,,,,,,,shadow3690,26,1st,13.1,50,41,91,65,98,"39,908","43,163","-3,255",798.16,"2,584",22,3,0.64,1.33,78,22h 53m 2s,16m 8s,1,1,1,2,10,16,26,38.5%,20%,50%,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,37,,,,,,,,,,,Ninjas,26,3rd,11.8,59,45,104,104,101,"63,537","56,979","6,558",1076.9,"5,369",20,9,0.68,1.41,87,23h 32m 27s,13m 41s,0,0,1,4,12,17,26,46.2%,33.3%,0%,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,38,,,,,,,,,,,NRG,26,1st,11.7,57,49,106,84,102,"58,152","51,537","6,615",1020.21,"8,560",18,13,0.66,1.36,87,24h 49m 32s,13m 10s,1,1,2,2,10,20,26,38.5%,20%,50%,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,39,,,,,,,,,,,FaZe,34,1st,11.4,58,66,124,106,129,"72,301","68,054","4,247",1246.57,"2,716",26,9,0.54,1.12,108,29h 38m 11s,13m 33s,1,1,1,5,15,26,34,44.1%,33.3%,20%,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,82,team_stats,Scores,40,,,,,,,,,,,Oblivion,26,2nd,12.8,77,42,119,103,97,"43,824","45,784","-1,960",569.14,"5,328",15,7,0.91,1.79,85,23h 4m 8s,12m 25s,0,1,2,4,9,13,26,34.6%,44.4%,0%,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,1,,,,,,,,,,,VK GAMING,43,1st,,32,,,51,53,"27,784","27,750",34,868.25,"4,527",58,4,0.67,1.35,48,13h 35m 25s,,,,,,,,,65.1%,57.1%,6.3%,33,VKG LqDuD,17m 42s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,2,,,,,,,,,,,TSM,35,1st,,31,,,43,44,"28,090","28,440",-350,906.13,"1,295",3,0,0.91,2.56,34,10h 42m 55s,,,,,,,,,57.1%,45%,22.2%,56,TSM zap,14m 2s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,3,,,,,,,,,,,ShopifyRebellion,35,1st,,23,,,31,42,"27,932","24,871","3,061",1214.43,"2,110",21,1,0.72,2.56,32,11h 31m 39s,,,,,,,,,68.6%,54.2%,30.8%,59,SR Emtee,16m 14s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,4,,,,,,,,,,,NRG,26,1st,,23,,,28,35,"19,192","23,316","-4,124",834.43,"2,644",2,7,0.79,1.45,29,8h 12m 5s,,,,,,,,,38.5%,20%,50%,19,NRG Nocturnal,15m 12s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,5,,,,,,,,,,,Meteor,26,2nd,,12,,,20,31,"13,853","12,609","1,244",1154.42,"2,172",1,2,0.41,0.76,29,7h 38m,,,,,,,,,23.1%,50%,0%,10,MTR Lible_Ace,12m 9s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,6,,,,,,,,,,,100 Thieves,34,1st,,33,,,46,50,"23,461","22,485",976,710.94,"1,548",2,0,0.97,1.91,34,10h 18m 32s,,,,,,,,,47.1%,62.5%,20%,32,100T iiTzTimmy,17m 8s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,7,,,,,,,,,,,GREEN STEGO,34,2nd,,31,,,41,39,"20,553","19,077","1,476",663,"1,687",6,2,0.86,1.75,36,9h 57m 5s,,,,,,,,,52.9%,33.3%,0%,32,GS Z1CKKY,12m 51s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,8,,,,,,,,,,,GUILD,35,1st,,41,,,68,34,"41,784","22,020","19,764",1019.12,829,21,1,1.28,2.09,32,11h 55s,,,,,,,,,62.9%,54.5%,25%,26,GLD Legacy,15m 20s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,9,,,,,,,,,,,Exo Clan,43,1st,,41,,,66,47,"30,684","26,292","4,392",748.39,932,7,2,0.89,1.74,46,13h 7m 57s,,,,,,,,,48.8%,38.1%,12.5%,39,EXO KSWINNIIE,13m 33s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,10,,,,,,,,,,,Ninjas,26,3rd,,22,,,37,31,"22,236","24,137","-1,901",1010.73,"1,363",8,7,0.81,1.56,27,7h 52m 58s,,,,,,,,,46.2%,33.3%,0%,20,NIN Gnaske,12m 46s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,11,,,,,,,,,,,shadow3690,26,1st,,15,,,22,34,"13,886","15,628","-1,742",925.73,933,1,2,0.58,1.42,26,7h 39m 59s,,,,,,,,,38.5%,20%,50%,22,SDW Jacky1,15m 0s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,12,,,,,,,,,,,SOURCE XNY,26,2nd,,20,,,41,42,"18,066","20,386","-2,320",903.3,468,1,0,0.69,1.55,29,8h 2m 3s,,,,,,,,,46.2%,58.3%,0%,25,XNY xd,16m 5s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,13,,,,,,,,,,,FNATIC,43,1st,,44,,,59,57,"33,996","27,250","6,746",772.64,"3,898",16,1,1.02,2.28,43,12h 14m 3s,,,,,,,,,46.5%,60%,41.7%,54,FNC Lykq,12m 22s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,14,,,,,,,,,,,Complexity,43,1st,,13,,,20,50,"34,753","25,018","9,735",2673.31,945,18,0,0.3,1.19,43,13h 26m 33s,,,,,,,,,62.8%,44.4%,8.3%,38,COL KIMCHI,13m 35s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,15,,,,,,,,,,,FaZe,34,1st,,20,,,35,36,"22,475","19,090","3,385",1123.75,729,17,4,0.57,1.11,35,9h 53m 25s,,,,,,,,,44.1%,33.3%,20%,19,FAZE Jmw,16m 46s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,16,,,,,,,,,,,DRAGONS,34,1st,,23,,,39,39,"18,877","19,185",-308,820.74,956,0,0,0.68,1.15,34,10h 17m 1s,,,,,,,,,41.2%,50%,14.3%,16,DRGN Azazel,16m 43s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,17,,,,,,,,,,,disguised,34,1st,,22,,,34,42,"22,399","24,195","-1,796",1018.14,938,2,4,0.65,1.65,34,10h 17m 45s,,,,,,,,,44.1%,53.3%,12.5%,34,DSG arctic,16m 44s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,18,,,,,,,,,,,Virtus.pro,43,1st,,47,,,72,63,"29,662","30,809","-1,147",631.11,"4,499",0,1,0.94,1.86,50,12h 5m 6s,,,,,,,,,44.2%,52.6%,10%,46,VP Slayr,11m 14s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,19,,,,,,,,,,,Cloud9,34,1st,,47,,,62,40,"28,795","28,553",242,612.66,415,5,3,1.38,2.26,34,11h 3m 53s,,,,,,,,,58.8%,45%,11.1%,30,C9 sauceror,15m 7s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,20,,,,,,,,,,,Oblivion,26,2nd,,21,,,31,30,"17,569","19,330","-1,761",836.62,"2,112",4,5,0.78,2,27,7h 44m 14s,,,,,,,,,34.6%,44.4%,0%,33,OBVN Blinkzr,10m 54s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,21,,,,,,,,,,,shadow3690,26,1st,,13,,,15,33,"11,421","14,643","-3,222",878.54,946,8,0,0.5,1,26,7h 35m 22s,,,,,,,,,38.5%,20%,50%,13,SDW Zhouzhou,15m 41s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,22,,,,,,,,,,,TSM,35,1st,,66,,,83,43,"33,664","25,114","8,550",510.06,"1,097",1,0,1.94,2.97,34,10h 59m 24s,,,,,,,,,57.1%,45%,22.2%,35,TSM Verhulst,15m 0s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,23,,,,,,,,,,,Oblivion,26,2nd,,31,,,38,32,"13,449","12,860",589,433.84,"1,650",8,2,1.11,1.96,28,7h 41m 49s,,,,,,,,,34.6%,44.4%,0%,24,OBVN Reedz,14m 14s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,24,,,,,,,,,,,Ninjas,26,3rd,,11,,,20,34,"14,477","15,559","-1,082",1316.09,"1,518",10,0,0.37,1.13,30,7h 41m 55s,,,,,,,,,46.2%,33.3%,0%,23,NIN Amphy,18m 13s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,25,,,,,,,,,,,Meteor,26,2nd,,14,,,20,33,"11,043","15,460","-4,417",788.79,"2,061",2,3,0.52,1.11,27,7h 43m 52s,,,,,,,,,23.1%,50%,0%,16,MTR Vor_983kuma,11m 20s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,26,,,,,,,,,,,GREEN STEGO,34,2nd,,24,,,33,43,"21,637","18,271","3,366",901.54,"1,589",20,3,0.67,1.53,36,9h 58m 23s,,,,,,,,,52.9%,33.3%,0%,31,GS DEXTER,14m 43s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,27,,,,,,,,,,,Cloud9,34,1st,,24,,,28,42,"19,677","20,331",-654,819.88,645,0,0,0.69,1.71,35,11h 4m 14s,,,,,,,,,58.8%,45%,11.1%,36,C9 Naughty,17m 27s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,28,,,,,,,,,,,Exo Clan,43,1st,,44,,,63,55,"35,710","24,018","11,692",811.59,942,2,3,0.94,1.83,47,12h 52m 22s,,,,,,,,,48.8%,38.1%,12.5%,42,EXO Feuda,13m 7s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
championship_split2,ALGS Year 4 Championship,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,Y4-Split2,ALGS-Championships,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Championships/Global/Overview,overview,83,player_stats,Scores,29,,,,,,,,,,,SOURCE XNY,26,2nd,,18,,,23,30,"18,595","19,592",-997,1033.06,381,25,2,0.67,1.52,27,8h 5m 9s,,,,,,,,,46.2%,58.3%,0%,23,XNY Yuchen,14m 54s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
